Symbol,Company Name,Sector,Industry,Start Date,Last Update,Start Price,Current Price,YTD Change,Market Cap,P/E Ratio,Dividend Yield,Average Volume,Year High,Year Low,Index,Year,Start Year,Last Update Year
FSLR,First Solar,Information Technology,Semiconductors,2021-01-01,2021-12-31,101.24,87.16,-0.1391,20476983296.0,9.06544,0.015000000500000001,2056571.0,123.13,67.71,SP500,2021,2021,2021
FICO,Fair Isaac,Information Technology,Application Software,2021-01-01,2021-12-31,505.26,433.67,-0.1417,47916912640.0,53.345325,0.015000000500000001,240590.0,553.97,342.89,SP500,2021,2021,2021
LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,2021-01-01,2021-12-31,71.49,60.7,-0.1509,8993514496.0,16.156889,0.0184,1210648.0,81.88,48.1,SP500,2021,2021,2021
INCY,Incyte,Health Care,Biotechnology,2021-01-01,2021-12-31,86.45,73.4,-0.151,13853462528.0,11.873665,0.0135,1518124.0,101.47,61.91,SP500,2021,2021,2021
PARA,Paramount Global,Communication Services,Movies & Entertainment,2021-01-01,2021-12-31,33.03,27.85,-0.1568,7782028800.0,6.7173905,0.0187,20752003.0,92.29,26.11,SP500,2021,2021,2021
CPAY,Corpay,Financials,Transaction & Payment Processing Services,2021-01-01,2021-12-31,265.93,223.84,-0.1583,23866953728.0,15.464754,0.019,600601.0,295.36,200.78,SP500,2021,2021,2021
ZBH,Zimmer Biomet,Health Care,Health Care Equipment,2021-01-01,2021-12-31,144.15,120.34,-0.1652,20616103936.0,12.10704,0.0092,1416382.0,170.01,110.24,SP500,2021,2021,2021
UBER,Uber,Industrials,Passenger Ground Transportation,2021-01-01,2021-12-31,51.14,41.93,-0.1801,139630000000.0,21.082384,0.0143,23352206.0,64.05,34.88,SP500,2021,2021,2021
TFX,Teleflex,Health Care,Health Care Equipment,2021-01-01,2021-12-31,395.38,323.35,-0.1822,8382623744.0,11.820505,0.0075,279752.0,441.11,284.48,SP500,2021,2021,2021
PYPL,PayPal,Financials,Transaction & Payment Processing Services,2021-01-01,2021-12-31,231.92,188.58,-0.1869,89757409280.0,18.319769,0.019,9377347.0,310.16,179.15,SP500,2021,2021,2021
ERIE,Erie Indemnity,Financials,Insurance Brokers,2021-01-01,2021-12-31,224.45,182.34,-0.1876,21187868672.0,28.335665,0.013200001,73836.0,248.55,158.92,SP500,2021,2021,2021
WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,2021-01-01,2021-12-31,105.2,83.69,-0.2045,9291447296.0,17.082129,0.012,3353284.0,141.59,74.82,SP500,2021,2021,2021
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,2021-01-01,2021-12-31,128.06,101.12,-0.2104,42551500800.0,13.841001,0.0179,3598222.0,143.13,93.95,SP500,2021,2021,2021
PLTR,Palantir Technologies,Information Technology,Internet Services & Infrastructure,2021-01-01,2021-12-31,23.37,18.21,-0.2208,172947000000.0,159.07472,0.015000000500000001,56144374.0,45.0,17.06,SP500,2021,2021,2021
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,2021-01-01,2021-12-31,30.63,23.54,-0.2315,26567829504.0,15.879533,0.0116,9451882.0,78.14,21.66,SP500,2021,2021,2021
VTRS,Viatris,Health Care,Pharmaceuticals,2021-01-01,2021-12-31,16.07,12.0,-0.2532,14263400448.0,4.491434,0.039100002,9238105.0,16.27,10.61,SP500,2021,2021,2021
MKTX,MarketAxess,Financials,Financial Exchanges & Data,2021-01-01,2021-12-31,542.86,398.97,-0.2651,8383196160.0,27.14088,0.013099999,256820.0,568.4,331.28,SP500,2021,2021,2021
GPN,Global Payments,Financials,Transaction & Payment Processing Services,2021-01-01,2021-12-31,200.76,131.67,-0.3441,28765571072.0,8.817367,0.0089,2122064.0,214.13,113.5,SP500,2021,2021,2021
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,2021-01-01,2021-12-31,56.52,36.71,-0.3505,36925575168.0,18.19754,0.0159,7798570.0,65.12,32.92,SP500,2021,2021,2021
CEG,Constellation Energy,Utilities,Electric Utilities,2022-01-01,2022-12-30,40.9,84.72,1.0713,82995847168.0,29.654264,0.0056,2542062.0,96.2,37.01,SP500,2022,2022,2022
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,29.95,61.26,1.045,47550529536.0,14.218415,0.0174,25502683.0,74.7,28.11,SP500,2022,2022,2022
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,405.64,760.57,0.875,28019728384.0,16.679157,0.0053,102178.0,887.57,301.27,SP500,2022,2022,2022
HES,Hess Corporation,Energy,Integrated Oil & Gas,2022-01-01,2022-12-30,73.9,138.23,0.8705,41870155776.0,17.158651,0.0147,2339247.0,145.63,70.86,SP500,2022,2022,2022
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,2022-01-01,2022-12-30,61.63,112.09,0.8188,45148725248.0,14.196782,0.0255,5584001.0,122.91,60.33,SP500,2022,2022,2022
XOM,ExxonMobil,Energy,Integrated Oil & Gas,2022-01-01,2022-12-30,57.62,103.99,0.8048,473659000000.0,13.131665,0.0367,25323267.0,108.08,55.51,SP500,2022,2022,2022
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2022-01-01,2022-12-30,4.56,8.21,0.7996,21180530688.0,9.804246,0.015000000500000001,5861354.0,9.52,3.41,SP500,2022,2022,2022
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,2022-01-01,2022-12-30,29.91,51.16,0.7104,54690877440.0,10.980696,0.028499998,14134947.0,53.44,28.27,SP500,2022,2022,2022
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,2022-01-01,2022-12-30,70.58,120.24,0.7035,38590726144.0,13.807329,0.0344,4555421.0,136.98,68.66,SP500,2022,2022,2022
FSLR,First Solar,Information Technology,Semiconductors,2022-01-01,2022-12-30,88.58,149.79,0.691,20490901504.0,9.071601,0.015000000500000001,2297634.0,173.68,59.6,SP500,2022,2022,2022
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,26.05,44.04,0.6908,8714101760.0,6.8529615,0.0427,8648867.0,48.55,25.04,SP500,2022,2022,2022
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,65.9,110.71,0.6799,129194000000.0,11.903726,0.0309,7818650.0,128.64,64.34,SP500,2022,2022,2022
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,2022-01-01,2022-12-30,22.76,37.85,0.6631,24251047936.0,8.9268675,0.024600001,11518674.0,42.0,21.83,SP500,2022,2022,2022
STLD,Steel Dynamics,Materials,Steel,2022-01-01,2022-12-30,58.82,94.82,0.612,18042554368.0,11.988169,0.0163,2203593.0,109.41,48.21,SP500,2022,2022,2022
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,20.74,32.68,0.5757,28369340416.0,16.958673,0.013400001,8458921.0,50.04,18.25,SP500,2022,2022,2022
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,2022-01-01,2022-12-30,107.27,167.26,0.5592,262232000000.0,12.860128,0.044099998,11478780.0,175.4,105.5,SP500,2022,2022,2022
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,78.47,119.95,0.5287,71071178752.0,11.426246,0.0308,4178468.0,138.09,76.0,SP500,2022,2022,2022
CAH,Cardinal Health,Health Care,Health Care Distributors,2022-01-01,2022-12-30,48.36,73.76,0.5254,28837912576.0,13.700174,0.017,2866721.0,77.77,45.02,SP500,2022,2022,2022
MCK,McKesson Corporation,Health Care,Health Care Distributors,2022-01-01,2022-12-30,244.33,371.64,0.5211,73556656128.0,15.796457,0.0049,1103562.0,397.49,234.0,SP500,2022,2022,2022
MRK,Merck & Co.,Health Care,Pharmaceuticals,2022-01-01,2022-12-30,70.52,105.06,0.4897,252357000000.0,10.4922285,0.0327,10589456.0,106.9,66.86,SP500,2022,2022,2022
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,38.39,55.98,0.4583,22163806208.0,7.220989,0.0427,12035268.0,70.21,36.11,SP500,2022,2022,2022
CI,Cigna,Health Care,Health Care Services,2022-01-01,2022-12-30,222.6,320.13,0.4382,77645012992.0,8.851093,0.02,1795533.0,328.61,202.6,SP500,2022,2022,2022
ENPH,Enphase Energy,Information Technology,Semiconductor Materials & Equipment,2022-01-01,2022-12-30,184.45,264.96,0.4365,9711491072.0,18.655447,0.015000000500000001,3347474.0,339.92,113.4,SP500,2022,2022,2022
NOC,Northrop Grumman,Industrials,Aerospace & Defense,2022-01-01,2022-12-30,369.21,530.15,0.4359,66241691648.0,16.219835,0.0176,892255.0,538.72,349.19,SP500,2022,2022,2022
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2022-01-01,2022-12-30,68.3,97.74,0.431,47675449344.0,12.3751135,0.0396,3851440.0,105.97,65.73,SP500,2022,2022,2022
LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,2022-01-01,2022-12-30,61.22,86.74,0.4168,9051997184.0,16.261953,0.0184,1412227.0,87.94,47.79,SP500,2022,2022,2022
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,2022-01-01,2022-12-30,49.78,70.2,0.4101,40509566976.0,23.69609,0.0161,1990265.0,76.67,48.8,SP500,2022,2022,2022
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,2022-01-01,2022-12-30,44.55,62.78,0.4092,34117623808.0,10.059751,0.019,2316633.0,63.88,41.05,SP500,2022,2022,2022
LMT,Lockheed Martin,Industrials,Aerospace & Defense,2022-01-01,2022-12-30,329.66,464.46,0.4089,110719000000.0,16.844833,0.0274,1626803.0,476.35,328.42,SP500,2022,2022,2022
ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,2022-01-01,2022-12-30,63.44,88.41,0.3936,23740071936.0,9.738106,0.0379,3246498.0,93.43,61.34,SP500,2022,2022,2022
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,16.68,22.91,0.3731,19302221824.0,8.985628,0.032,9674784.0,32.52,15.68,SP500,2022,2022,2022
LLY,Lilly (Eli),Health Care,Pharmaceuticals,2022-01-01,2022-12-30,264.16,360.51,0.3647,688606000000.0,33.85758,0.0077,2895696.0,369.79,226.2,SP500,2022,2022,2022
WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,2022-01-01,2022-12-30,33.8,45.9,0.3579,21827631104.0,13.221157,0.0055,2037075.0,48.62,33.28,SP500,2022,2022,2022
FICO,Fair Isaac,Information Technology,Application Software,2022-01-01,2022-12-30,443.13,598.58,0.3508,48199712768.0,53.660164,0.015000000500000001,235056.0,638.87,340.48,SP500,2022,2022,2022
CPB,Campbell Soup Company,Consumer Staples,Packaged Foods & Meats,2022-01-01,2022-12-30,39.39,52.78,0.3398,12133036032.0,12.198522,0.0325,2532255.0,53.73,37.9,SP500,2022,2022,2022
PCG,PG&E Corporation,Utilities,Multi-Utilities,2022-01-01,2022-12-30,12.17,16.2,0.3317,43683749888.0,13.374031,0.0049,19834251.0,16.43,9.61,SP500,2022,2022,2022
ERIE,Erie Indemnity,Financials,Insurance Brokers,2022-01-01,2022-12-30,182.7,240.74,0.3176,21353365504.0,28.556992,0.013200001,79468.0,277.31,151.76,SP500,2022,2022,2022
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,2022-01-01,2022-12-30,22.83,29.8,0.3053,68051234816.0,26.410284,0.0336,8137296.0,33.15,22.42,SP500,2022,2022,2022
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,2022-01-01,2022-12-30,95.54,124.69,0.3051,49357815808.0,10.96019,0.048499998,2758927.0,151.93,91.13,SP500,2022,2022,2022
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,2022-01-01,2022-12-30,222.53,288.78,0.2977,103303000000.0,21.444174,0.013049999999999999,1573365.0,324.75,214.66,SP500,2022,2022,2022
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,2022-01-01,2022-12-30,127.48,164.34,0.2891,16344377344.0,13.665706,0.0342,823885.0,177.81,106.87,SP500,2022,2022,2022
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,2022-01-01,2022-12-30,61.21,78.54,0.2832,33988902912.0,13.467675,0.0364,3816107.0,82.75,56.54,SP500,2022,2022,2022
GL,Globe Life,Financials,Life & Health Insurance,2022-01-01,2022-12-30,92.57,118.5,0.2802,9393037312.0,8.24941,0.0086,565161.0,120.05,86.03,SP500,2022,2022,2022
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,2022-01-01,2022-12-30,100.7,128.51,0.2762,140700000000.0,16.801409,0.0202,2699409.0,133.26,99.62,SP500,2022,2022,2022
PWR,Quanta Services,Industrials,Construction & Engineering,2022-01-01,2022-12-30,111.68,142.06,0.2721,48567300096.0,32.17513,0.0012,1264767.0,154.44,93.41,SP500,2022,2022,2022
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,2022-01-01,2022-12-30,175.28,222.26,0.268,7300353536.0,11.926536,0.0287,392255.0,249.18,166.95,SP500,2022,2022,2022
AFL,Aflac,Financials,Life & Health Insurance,2022-01-01,2022-12-30,54.57,69.12,0.2667,56555528192.0,14.470125,0.0225,2792048.0,69.85,49.42,SP500,2022,2022,2022
CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,2022-01-01,2022-12-30,45.48,57.58,0.266,39155081216.0,17.757954,0.012200001,3623394.0,66.89,42.42,SP500,2022,2022,2022
COR,Cencora,Health Care,Health Care Distributors,2022-01-01,2022-12-30,128.67,162.8,0.2652,44113260544.0,13.967606,0.0096,1311837.0,171.56,124.13,SP500,2022,2022,2022
EG,Everest Group,Financials,Reinsurance,2022-01-01,2022-12-30,257.95,320.5,0.2425,15560616960.0,5.438151,0.0219,274364.0,329.58,235.42,SP500,2022,2022,2022
ABBV,AbbVie,Health Care,Biotechnology,2022-01-01,2022-12-30,120.86,149.86,0.2399,318474000000.0,14.802135,0.036199998,6466389.0,158.63,115.66,SP500,2022,2022,2022
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,2022-01-01,2022-12-30,336.17,416.78,0.2398,113948000000.0,18.449917,0.014500001,1756238.0,434.65,274.21,SP500,2022,2022,2022
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,2022-01-01,2022-12-30,37.89,46.88,0.2373,36918321152.0,18.193966,0.0159,7175392.0,48.5,28.17,SP500,2022,2022,2022
GILD,Gilead Sciences,Health Care,Biotechnology,2022-01-01,2022-12-30,64.21,79.41,0.2368,113323000000.0,12.011683,0.0337,8563735.0,82.59,50.71,SP500,2022,2022,2022
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,2022-01-01,2022-12-30,146.4,180.01,0.2296,54906818560.0,11.3864155,0.0173,1349167.0,183.59,142.97,SP500,2022,2022,2022
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,2022-01-01,2022-12-30,66.75,81.85,0.2262,15599153152.0,15.448514,0.0226,3315538.0,114.45,59.67,SP500,2022,2022,2022
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,2022-01-01,2022-12-30,112.68,137.86,0.2235,245618000000.0,19.540356,0.0161,5037256.0,152.02,99.96,SP500,2022,2022,2022
GD,General Dynamics,Industrials,Aerospace & Defense,2022-01-01,2022-12-30,194.3,237.6,0.2228,71130185728.0,16.188951,0.0216,1246478.0,245.97,188.99,SP500,2022,2022,2022
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,2022-01-01,2022-12-30,32.02,39.14,0.2224,45736861696.0,35.19225,0.0028,2919290.0,39.51,29.07,SP500,2022,2022,2022
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,2022-01-01,2022-12-30,182.21,222.35,0.2203,33773049856.0,20.824987,0.0324,998127.0,232.98,180.06,SP500,2022,2022,2022
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,2022-01-01,2022-12-30,22.05,26.75,0.2129,9264681984.0,6.357524,0.052399997,5276941.0,27.8,17.09,SP500,2022,2022,2022
ORLY,O'Reilly Auto Parts,Consumer Discretionary,Automotive Retail,2022-01-01,2022-12-30,695.94,844.03,0.2128,69915058176.0,26.950682,0.015200000500000001,539173.0,870.92,562.9,SP500,2022,2022,2022
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,2022-01-01,2022-12-30,23.22,28.1,0.2103,42406137856.0,16.735134,0.0197,10085311.0,37.13,19.3,SP500,2022,2022,2022
AZO,AutoZone,Consumer Discretionary,Automotive Retail,2022-01-01,2022-12-30,2045.11,2466.18,0.2059,55355248640.0,19.050983,0.015200000500000001,172178.0,2610.05,1703.32,SP500,2022,2022,2022
SRE,Sempra,Utilities,Multi-Utilities,2022-01-01,2022-12-30,60.11,72.47,0.2056,53610889216.0,16.411465,0.028299998,3008211.0,81.59,59.06,SP500,2022,2022,2022
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,2022-01-01,2022-12-30,54.56,65.41,0.1988,114744000000.0,7.9903793,0.0438,12053788.0,74.04,53.85,SP500,2022,2022,2022
AMGN,Amgen,Health Care,Biotechnology,2022-01-01,2022-12-30,207.81,248.37,0.1952,138272000000.0,12.454873,0.0364,2980619.0,278.63,198.22,SP500,2022,2022,2022
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,2022-01-01,2022-12-30,125.55,149.66,0.192,11598279680.0,10.342716,0.038,840483.0,151.61,111.54,SP500,2022,2022,2022
RTX,RTX Corporation,Industrials,Aerospace & Defense,2022-01-01,2022-12-30,81.34,96.59,0.1876,151630000000.0,18.76635,0.0217,5252601.0,99.7,76.38,SP500,2022,2022,2022
PFG,Principal Financial Group,Financials,Life & Health Insurance,2022-01-01,2022-12-30,66.47,78.87,0.1865,17813180416.0,9.28611,0.0375,1707341.0,89.73,56.47,SP500,2022,2022,2022
NUE,Nucor,Materials,Steel,2022-01-01,2022-12-30,108.17,128.23,0.1854,28186951680.0,14.399259,0.0191,2620270.0,180.41,84.69,SP500,2022,2022,2022
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,2022-01-01,2022-12-30,195.06,231.05,0.1845,175518000000.0,16.40422,0.0155,3282194.0,236.34,153.86,SP500,2022,2022,2022
LDOS,Leidos,Industrials,Diversified Support Services,2022-01-01,2022-12-30,86.67,102.47,0.1824,19760093184.0,13.988054,0.0109,852774.0,107.68,77.84,SP500,2022,2022,2022
MET,MetLife,Financials,Life & Health Insurance,2022-01-01,2022-12-30,57.59,67.86,0.1784,56930770944.0,8.481745,0.026500002,4372429.0,72.54,53.05,SP500,2022,2022,2022
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,2022-01-01,2022-12-30,30.08,35.44,0.1783,12818427904.0,10.405808,0.0512,4089285.0,35.91,26.78,SP500,2022,2022,2022
ALL,Allstate,Financials,Property & Casualty Insurance,2022-01-01,2022-12-30,109.95,129.47,0.1775,49462550528.0,9.725925,0.019199999,1963594.0,135.25,105.39,SP500,2022,2022,2022
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,2022-01-01,2022-12-30,13.61,16.0,0.176,61828239360.0,22.041992,0.040700004,17133278.0,17.33,13.23,SP500,2022,2022,2022
KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,2022-01-01,2022-12-30,32.05,37.63,0.1739,36402065408.0,9.803123,0.0523,7669645.0,40.22,29.94,SP500,2022,2022,2022
CB,Chubb Limited,Financials,Property & Casualty Insurance,2022-01-01,2022-12-30,182.78,214.05,0.171,107921000000.0,11.363236,0.013400001,1778411.0,216.42,167.97,SP500,2022,2022,2022
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,2022-01-01,2022-12-30,195.4,228.14,0.1675,23564838912.0,24.686615,0.012300001,396708.0,255.96,162.53,SP500,2022,2022,2022
PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,2022-01-01,2022-12-30,52.02,60.71,0.1671,56172769280.0,13.492057,0.0126,2858015.0,63.96,45.62,SP500,2022,2022,2022
OKE,ONEOK,Energy,Oil & Gas Storage & Transportation,2022-01-01,2022-12-30,50.75,59.08,0.1642,59315470336.0,16.772604,0.0385,2703014.0,64.51,44.7,SP500,2022,2022,2022
ED,Consolidated Edison,Utilities,Multi-Utilities,2022-01-01,2022-12-30,77.33,89.64,0.1591,30613026816.0,15.699793,0.0372,1852948.0,95.27,72.77,SP500,2022,2022,2022
FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,2022-01-01,2022-12-30,100.94,116.5,0.1542,6166898688.0,10.654566,0.0478,883342.0,129.72,90.84,SP500,2022,2022,2022
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,2022-01-01,2022-12-30,627.1,721.49,0.1505,78862557184.0,15.787878,0.013049999999999999,700121.0,779.0,538.01,SP500,2022,2022,2022
OMC,Omnicom Group,Communication Services,Advertising,2022-01-01,2022-12-30,66.77,76.62,0.1475,16735200256.0,9.801283,0.0326,1656848.0,82.79,56.48,SP500,2022,2022,2022
AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,2022-01-01,2022-12-30,161.63,184.96,0.1443,69291606016.0,24.255444,0.0086,926808.0,197.69,142.83,SP500,2022,2022,2022
PNW,Pinnacle West,Utilities,Multi-Utilities,2022-01-01,2022-12-30,60.79,69.48,0.143,9472347136.0,18.22258,0.0425,822612.0,73.65,53.26,SP500,2022,2022,2022
K,Kellanova,Consumer Staples,Packaged Foods & Meats,2022-01-01,2022-12-30,55.05,62.69,0.1389,27973963776.0,20.688398,0.028099999,2632897.0,67.36,51.12,SP500,2022,2022,2022
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,2022-01-01,2022-12-30,25.61,29.09,0.1361,31224516608.0,10.790529,0.0587,9207818.0,31.3,22.43,SP500,2022,2022,2022
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,2022-01-01,2022-12-30,413.23,469.07,0.1351,20000923648.0,18.50784,0.015200000500000001,784592.0,483.8,330.8,SP500,2022,2022,2022
BIIB,Biogen,Health Care,Biotechnology,2022-01-01,2022-12-30,244.14,276.92,0.1343,22293551104.0,9.218431,0.013049999999999999,1284376.0,311.88,187.16,SP500,2022,2022,2022
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,2022-01-01,2022-12-30,204.0,231.26,0.1336,49033646080.0,16.123714,0.020499999,1008333.0,241.99,173.6,SP500,2022,2022,2022
AIG,American International Group,Financials,Multi-line Insurance,2022-01-01,2022-12-30,53.6,60.42,0.1271,45311205376.0,11.000812,0.022,4930139.0,61.73,44.72,SP500,2022,2022,2022
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,2022-01-01,2022-12-30,43.39,48.59,0.1198,11495257088.0,9.340989,0.0318,1452123.0,55.89,42.58,SP500,2022,2022,2022
HIG,Hartford (The),Financials,Property & Casualty Insurance,2022-01-01,2022-12-30,65.49,73.06,0.1155,31485063168.0,9.344114,0.019,1910808.0,74.15,57.64,SP500,2022,2022,2022
